id,output
369,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING tuna ) (TOPPING onion ) (NOT (TOPPING peppers ) ) ) )
370,(ORDER (PIZZAORDER (NUMBER two ) (SIZE large ) (TOPPING tuna ) (NOT (TOPPING ham ) ) ) )
371,(ORDER (PIZZAORDER (NUMBER one ) (SIZE medium ) (TOPPING pesto pineapple ) ) (TOPPING pepperoni ) )
372,(ORDER (DRINKORDER (NUMBER three ) (DRINKTYPE pepsis ) (DRINKTYPE a ) (DRINKTYPE coke ) ) (DRINKORDER (NUMBER a ) (DRINKTYPE diet sprite ) ) )
373,(ORDER (PIZZAORDER (SIZE a ) (SIZE large ) (TOPPING mushrooms ) (TOPPING pineapple ) ) )
374,(ORDER (PIZZAORDER (SIZE a ) (SIZE large ) (TOPPING chicken ) (TOPPING peppers ) (NOT (TOPPING ham ) ) ) )
375,(ORDER (PIZZAORDER (SIZE small ) (TOPPING ham ) (TOPPING pepperoni ) (NOT (TOPPING tuna ) ) ) )
376,(ORDER (PIZZAORDER (NUMBER two ) (SIZE medium ) (TOPPING pepperoni ) ) (PIZZAORDER (NUMBER one ) (SIZE medium ) (TOPPING sausage ) (TOPPING mushrooms ) ) (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING sausage ) (TOPPING green peppers ) ) )
377,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING pepperoni ) (TOPPING chicken ) (TOPPING bacon ) ) )
378,(ORDER (PIZZAORDER (NUMBER two ) (SIZE medium ) (TOPPING carrots lettuce ) (TOPPING onions ) ) )
379,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING pesto tuna ) ) )
380,(ORDER (PIZZAORDER (TOPPING chicken ) (TOPPING ham ) (TOPPING pepperoni ) ) )
381,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING onion ) (TOPPING ham ) (NOT (TOPPING sausage ) ) ) )
382,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING bacon ) (TOPPING olives ) (NOT (TOPPING peppers ) ) ) )
383,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING sausage ) ) (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING sausage ) (TOPPING mushrooms ) ) (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING ham black olives ) (TOPPING onions ) ) )
384,(ORDER (PIZZAORDER (NUMBER two ) ) (DRINKORDER (NUMBER three ) (DRINKTYPE pepsis ) ) (DRINKORDER (NUMBER four ) (SIZE small ) (DRINKTYPE diet sprites ) ) )
385,(ORDER (PIZZAORDER (NUMBER three ) (SIZE small ) (TOPPING olives ) (TOPPING peppers ) ) )
386,(ORDER (PIZZAORDER (NUMBER two ) (TOPPING bacon ) ) )
387,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING sausage ) (TOPPING tuna ) (NOT (TOPPING pesto ) ) ) )
388,(ORDER (PIZZAORDER (SIZE one ) (SIZE small ) (TOPPING mushroom ) (TOPPING sausage ) (NOT (TOPPING pineapple ) ) ) )
389,(ORDER (PIZZAORDER (NUMBER two ) (TOPPING ham ) (TOPPING peppers ) (COMPLEX_TOPPING (QUANTITY not add ) (TOPPING pineapple ) ) ) )
390,(ORDER (PIZZAORDER (TOPPING onions ) (TOPPING pepperoni ) ) (TOPPING sausage ) )
391,(ORDER (PIZZAORDER (NUMBER two ) (TOPPING pepper ) (TOPPING bacon ) (TOPPING pesto ) ) )
392,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING peppers ) (TOPPING pineapple ) (NOT (TOPPING tuna ) ) ) )
393,(ORDER (PIZZAORDER (NUMBER three ) (SIZE large ) (TOPPING tomatoes ) (TOPPING salami ) ) )
394,(ORDER (PIZZAORDER (TOPPING pesto ) (TOPPING extra ) (NOT (TOPPING tuna ) ) ) )
395,(ORDER (PIZZAORDER (NUMBER like ) (SIZE a ) (SIZE small ) (TOPPING onions ) (TOPPING pesto ) (NOT (TOPPING peppers ) ) ) )
396,(ORDER (PIZZAORDER (NUMBER six ) (SIZE medium ) (TOPPING pickles ) (TOPPING tomatoes ) ) )
397,(ORDER (PIZZAORDER (NUMBER one ) (SIZE medium ) (TOPPING ham ) (TOPPING extra ) (TOPPING cheese ) ) (TOPPING pesto ) )
398,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING mushroom ) (TOPPING olive ) ) )
399,(ORDER (PIZZAORDER (NUMBER two ) (SIZE medium ) (TOPPING cheese ) ) (DRINKORDER (NUMBER one ) (SIZE large ) (DRINKTYPE vegan ) ) )
400,(ORDER (PIZZAORDER (NUMBER four ) (SIZE large ) (TOPPING pepperoni ) (TOPPING sausage ) ) (PIZZAORDER (NUMBER two ) (SIZE large ) (TOPPING sausage ) ) (PIZZAORDER (TOPPING mushrooms ) ) )
401,(ORDER (PIZZAORDER (NUMBER three ) (SIZE large ) (TOPPING roasted tomatoes ) (TOPPING ham ) ) )
402,(ORDER (DRINKORDER (NUMBER two ) (DRINKTYPE mushroom ) (NUMBER two ) (DRINKTYPE dr peppers ) ) (DRINKORDER (NUMBER a ) (DRINKTYPE coke ) ) )
403,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING sausage ) (TOPPING pineapple ) (NOT (TOPPING peppers ) ) ) )
404,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING sausage ) (TOPPING peppers ) (COMPLEX_TOPPING (QUANTITY not add ) (TOPPING pineapple ) ) ) )
405,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large cheese ) ) (PIZZAORDER (NUMBER two ) (SIZE medium ) (TOPPING pepperoni ) ) (DRINKORDER (NUMBER three ) (SIZE small ) (DRINKTYPE pepsis ) ) )
406,(ORDER (PIZZAORDER (TOPPING onions ) (TOPPING tuna ) (NOT (TOPPING chicken ) ) ) )
407,(ORDER (PIZZAORDER (NUMBER one ) (SIZE small ) (TOPPING peppers ) (TOPPING pesto ) ) )
408,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING sausage ) (TOPPING mushrooms ) (NOT (TOPPING pepperoni ) ) ) )
409,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING pepper ) (TOPPING onion ) (TOPPING pineapple ) ) )
410,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING bacon ) (TOPPING mushrooms olives ) (TOPPING onions ) ) )
411,(ORDER (PIZZAORDER (NUMBER one ) (SIZE medium ) (TOPPING chicken ) (TOPPING tuna ) (NOT (TOPPING pesto ) ) ) )
412,(ORDER (PIZZAORDER (NUMBER like ) (SIZE one ) (SIZE medium ) (TOPPING cheese ) ) (PIZZAORDER (NUMBER one ) (SIZE large ) ) )
413,(ORDER (PIZZAORDER (SIZE a ) (SIZE medium ) (TOPPING mushroom ) (TOPPING onions ) ) (NOT (TOPPING ham ) ) )
414,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING tuna ) (TOPPING mushroom ) (COMPLEX_TOPPING (QUANTITY extra ) (TOPPING cheese ) ) ) )
415,(ORDER (PIZZAORDER (NUMBER two ) (SIZE small ) (TOPPING onion ) (TOPPING mushrooms ) (TOPPING peppers ) ) )
416,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING bacon ) (TOPPING pepper ) (TOPPING pesto ) ) )
417,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING mushroom ) (TOPPING bacon ) (TOPPING tuna ) ) )
418,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING olives ) (TOPPING extra cheese ) (TOPPING chicken ) ) )
419,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (STYLE thin crust ) (TOPPING pesto ) ham ) )
420,(ORDER (PIZZAORDER (NUMBER five ) (SIZE medium ) (TOPPING onions olives ) (TOPPING spinach ) ) )
421,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING peppers ) (TOPPING ham ) (TOPPING pineapple ) ) )
422,(ORDER (DRINKORDER (NUMBER like ) (NUMBER three ) (DRINKTYPE pepsis one ) (DRINKTYPE fanta ) ) (DRINKORDER (NUMBER one ) (SIZE small ) (DRINKTYPE doctor pepper ) ) )
423,(ORDER (PIZZAORDER (NUMBER three ) (SIZE large ) (TOPPING lettuce ) (TOPPING ham ) (TOPPING olives ) ) )
424,(ORDER (PIZZAORDER (NUMBER two ) (SIZE medium ) (TOPPING cherry tomatoes ) ) (DRINKORDER (NUMBER a ) (SIZE two liter ) (DRINKTYPE pepsi ) ) )
425,(ORDER (PIZZAORDER (NUMBER one ) (SIZE thin ) (COMPLEX_TOPPING (QUANTITY crust ) (TOPPING ham ) ) ) )
426,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING pepper ) (TOPPING olive ) (NOT (TOPPING tuna ) ) ) )
427,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING olives ) (TOPPING pepperoni ) (NOT (TOPPING pesto ) ) ) )
428,(ORDER (DRINKORDER (NUMBER two ) (SIZE pepsis ) (NUMBER three ) (SIZE medium ) (DRINKTYPE fantas ) ) (DRINKORDER (NUMBER a ) (SIZE large ) (DRINKTYPE dr pepper ) ) )
429,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (STYLE thin crust olive ) (NOT (TOPPING pineapple ) ) ) )
430,(ORDER (PIZZAORDER (SIZE a ) (SIZE medium ) (TOPPING pineapple ) (TOPPING sausage ) (NOT (TOPPING mushrooms ) ) ) )
431,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING olives ) (TOPPING sausage ) (NOT (TOPPING tuna ) ) ) )
432,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING green peppers ) (TOPPING onions ) ) )
433,(ORDER (PIZZAORDER (SIZE having ) (SIZE a ) (TOPPING with ) (TOPPING and ) (TOPPING ham ) (QUANTITY i'm ) (NOT (STYLE the ) mood ) ) )
434,(ORDER (PIZZAORDER (NUMBER one ) (SIZE small ) (TOPPING mushrooms ) (TOPPING ham ) (TOPPING onions ) ) )
435,(ORDER (PIZZAORDER (TOPPING onions ) (TOPPING bacon ) (NOT (TOPPING tuna ) ) ) )
436,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING tuna ) (TOPPING mushrooms ) (NOT (TOPPING peppers ) ) ) )
437,(ORDER (PIZZAORDER (NUMBER five ) (SIZE medium ) (TOPPING oregano ) (TOPPING carrots ) ) )
438,(ORDER (PIZZAORDER (NUMBER two ) (TOPPING pineapple ) (NOT (TOPPING pepperoni ) ) ) )
439,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING ham ) (TOPPING bacon ) (COMPLEX_TOPPING (QUANTITY extra ) (TOPPING cheese ) ) ) )
440,(ORDER (PIZZAORDER (NUMBER five ) (SIZE medium ) (TOPPING basil ) (TOPPING carrots ) ) )
441,(ORDER (PIZZAORDER (NUMBER three ) (SIZE large ) (TOPPING olives ) (TOPPING pepperoni ) (TOPPING chicken ) ) )
442,(ORDER (PIZZAORDER (NUMBER three ) (SIZE large ) (TOPPING sausage ) (TOPPING mushrooms ) ) (PIZZAORDER (NUMBER one ) (SIZE small ) (TOPPING green peppers ) (TOPPING black olives ) ) )
443,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING onions ) (TOPPING pesto ) (NOT (TOPPING peppers ) ) ) )
444,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING olives thin crust ) (NOT (TOPPING pineapple ) ) ) )
445,(ORDER (PIZZAORDER (NUMBER three ) (TOPPING mushrooms ) (TOPPING pepperoni ) ) )
446,(ORDER (PIZZAORDER (NUMBER one ) (SIZE small ) (TOPPING mushrooms ) (TOPPING sausage ) (NOT (TOPPING pineapple ) ) ) )
447,(ORDER (PIZZAORDER (NUMBER one ) (SIZE small ) (COMPLEX_TOPPING (QUANTITY extra ) (TOPPING cheese ) ) (TOPPING ham ) ) (NOT (TOPPING pesto ) ) )
448,(ORDER (DRINKORDER (NUMBER two ) (SIZE large cokes ) (NUMBER one ) (SIZE medium ) (DRINKTYPE sprite ) ) (DRINKORDER (NUMBER an ) (SIZE extra large ) (STYLE veggie ) (COMPLEX_TOPPING (QUANTITY extra ) (TOPPING cheese ) ) (QUANTITY extra ) ) (TOPPING mushrooms ) )
449,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING chicken ) (TOPPING extra ) (TOPPING cheese ) (NOT (TOPPING olives ) ) ) )
450,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING extra cheese ) (TOPPING pesto ) (NOT (TOPPING olives ) ) (NOT (TOPPING please ) ) ) )
451,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING tuna ) (TOPPING mushroom ) (NOT (TOPPING peppers ) ) ) )
452,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING extra ) (TOPPING cheese ) (TOPPING tuna ) ) (NOT (TOPPING pepperoni ) ) )
453,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING bacon ) (TOPPING onions ) ) )
454,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING sausage ) (TOPPING bacon ) (TOPPING jalapenos ) ) )
455,(ORDER (PIZZAORDER (NUMBER three ) (TOPPING bacon ) (TOPPING onion ) (NOT (TOPPING chicken ) ) ) )
456,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING pineapple ) (TOPPING sausage ) (NOT (TOPPING tuna ) ) ) )
457,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING chicken ) (TOPPING mushrooms ) ) )
458,(ORDER (PIZZAORDER (NUMBER a ) (QUANTITY thin ) (STYLE crust extra ) ) (NOT (TOPPING pesto ) ) )
459,(ORDER (PIZZAORDER (NUMBER one ) (SIZE medium ) (TOPPING mushrooms ) (TOPPING olives ) ) )
460,(ORDER (PIZZAORDER (NUMBER two ) (TOPPING pineapple ) (TOPPING onions ) (NOT (TOPPING pepperoni ) ) ) )
461,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (STYLE thin ) (TOPPING crust peppers ) ) )
462,(ORDER (PIZZAORDER (NUMBER one ) (SIZE medium ) (TOPPING salami ) (TOPPING sausage ) ) )
463,(ORDER (PIZZAORDER (NUMBER four ) (SIZE medium ) (TOPPING bacon ) (NOT (TOPPING peppers ) ) ) )
464,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING pepper ) (TOPPING onion ) (TOPPING pineapple ) ) )
465,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING olives ) (TOPPING shrimp ) ) )
466,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING chicken ) (TOPPING extra ) (NOT (TOPPING onion ) ) ) )
467,(ORDER (PIZZAORDER (NUMBER one ) (SIZE small ) (TOPPING ham ) (TOPPING pesto ) (NOT (TOPPING onions ) ) ) )
468,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING sausage ) (TOPPING tuna ) ) )
469,(ORDER (PIZZAORDER (NUMBER one ) (SIZE medium ) (TOPPING pineapple ) (TOPPING extra ) (TOPPING cheese ) (NOT (TOPPING tuna ) ) ) )
470,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (STYLE thin crust ) (TOPPING ham ) (TOPPING peppers ) ) )
471,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING sausage ) (TOPPING peppers ) (NOT (TOPPING pineapple ) ) ) )
472,(ORDER (PIZZAORDER (TOPPING an ) (TOPPING onion ) (TOPPING ham ) (NOT (TOPPING tuna ) ) ) )
473,(ORDER (PIZZAORDER (NUMBER one ) (SIZE medium ) (TOPPING tuna ) (NOT (TOPPING sausage ) ) ) )
474,(ORDER (PIZZAORDER (SIZE a ) (SIZE small ) (TOPPING mushrooms ) (TOPPING peppers ) (NOT (TOPPING onions ) ) ) )
475,(ORDER (PIZZAORDER (NUMBER three ) (TOPPING mushrooms ) (TOPPING pepperoni ) ham ) )
476,(ORDER (PIZZAORDER (NUMBER five ) (SIZE small ) ) (DRINKORDER (NUMBER two ) (DRINKTYPE cokes ) ) (DRINKORDER (NUMBER two ) (DRINKTYPE diet cokes ) ) )
477,(ORDER (PIZZAORDER (NUMBER five ) (SIZE medium ) (TOPPING mushroom ) ) )
478,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING onions ) (TOPPING tuna ) (TOPPING ham ) ) )
479,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING bacon ) (TOPPING sausage ) (TOPPING onions ) ) )
480,(ORDER (PIZZAORDER (NUMBER three ) (TOPPING bacon ) (TOPPING onions ) (NOT (TOPPING chicken ) ) ) )
481,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING extra cheese ) ) (PIZZAORDER (NUMBER one ) (SIZE medium ) (TOPPING sausage ) ) )
482,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING onion ) (TOPPING pesto ) (NOT (TOPPING mushrooms ) ) ) )
483,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING tuna ) (TOPPING ham ) (NOT (TOPPING sausage ) ) ) )
484,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING pepper ) (TOPPING chicken ) (NOT (TOPPING ham ) ) ) )
485,(ORDER (PIZZAORDER (SIZE extra large ) (TOPPING sausage ) (TOPPING mushrooms ) (TOPPING extra cheese ) ) (DRINKORDER (NUMBER three ) (SIZE medium ) (DRINKTYPE cokes ) ) (DRINKORDER (NUMBER one ) (SIZE large ) (DRINKTYPE sprite ) ) )
486,(ORDER (PIZZAORDER (NUMBER three ) (SIZE large ) (TOPPING onions ) ) )
487,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING pepperoni ) (TOPPING sausage ) (NOT (TOPPING olives ) ) ) )
488,(ORDER (PIZZAORDER (NUMBER five ) (SIZE medium ) (TOPPING parsley ) (TOPPING carrots ) ) )
489,(ORDER (DRINKORDER (NUMBER two ) (SIZE pepsis six medium ) (DRINKTYPE cokes ) ) (DRINKORDER (SIZE medium ) (SIZE fantas ) ) )
490,(ORDER (PIZZAORDER (NUMBER two ) (SIZE medium ) (TOPPING pineapple ) (NOT (TOPPING ham ) ) ) )
491,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING olives ) (TOPPING bacon ) (TOPPING ham ) ) )
492,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING olive ) (TOPPING bacon ) (TOPPING ham ) ) )
493,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING mushrooms ) (TOPPING bacon ) ) )
494,(ORDER (PIZZAORDER (NUMBER like ) (TOPPING onions ) (TOPPING ham ) (TOPPING tuna ) ) )
495,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING mushroom ) (NOT (TOPPING pepperoni ) ) ) )
496,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING pepperoni ) (TOPPING ham ) (TOPPING bacon ) ) (DRINKORDER (NUMBER three ) (SIZE large ) (DRINKTYPE sprites ) ) )
497,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING onions ) (TOPPING tuna ) (COMPLEX_TOPPING (QUANTITY do not ) (TOPPING add ) ) ) )
498,(ORDER (DRINKORDER (NUMBER two ) (DRINKTYPE mushroom ) (NUMBER one ) (DRINKTYPE coke ) ) (DRINKORDER (NUMBER two ) (DRINKTYPE dr ) (SIZE peppers ) ) )
499,(ORDER (PIZZAORDER (NUMBER six ) (STYLE thin crust ) (TOPPING mushrooms ) (TOPPING peppers ) ) )
500,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING pepperoni ) (TOPPING onions ) (TOPPING mushrooms ) ) (DRINKORDER (NUMBER two ) (SIZE large ) (DRINKTYPE cokes ) ) )
501,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING ham ) (TOPPING pepperoni ) (TOPPING tuna ) ) )
502,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING chicken ) (TOPPING extra ) (TOPPING cheese ) (NOT (TOPPING ham ) ) (NOT (TOPPING please ) ) ) )
503,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING salami ) (TOPPING onion ) (TOPPING extra cheese ) ) (DRINKORDER (NUMBER a ) (SIZE small ) (DRINKTYPE mountain dew ) ) )
504,(ORDER (PIZZAORDER (NUMBER two ) (SIZE large ) (TOPPING onion ) (TOPPING thin ) (TOPPING crust ) (NOT (TOPPING olives ) ) ) )
505,(ORDER (PIZZAORDER (SIZE a ) (SIZE large ) (TOPPING pepperoni ) (TOPPING extra ) (TOPPING cheese ) ) (DRINKORDER (NUMBER two ) (SIZE large ) (DRINKTYPE cokes ) ) )
506,(ORDER (PIZZAORDER (NUMBER one ) (TOPPING chicken ) (TOPPING onions ) (NOT (TOPPING pesto ) ) ) )
507,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING bacon ) (TOPPING ham ) (TOPPING onions ) ) )
508,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING olive ) (TOPPING chicken ) (NOT (TOPPING ham ) ) (NOT (TOPPING please ) ) ) )
509,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING chicken ) (TOPPING pepperoni ) (COMPLEX_TOPPING (QUANTITY extra ) (TOPPING cheese ) ) ) )
510,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING extra cheese ) (TOPPING peppers ) ) (NOT (TOPPING pesto ) ) )
511,(ORDER (PIZZAORDER (NUMBER two ) (TOPPING ham ) (TOPPING peppers ) (NOT (TOPPING pineapple ) ) ) )
512,(ORDER (DRINKORDER (NUMBER a ) (DRINKTYPE pepsi ) (DRINKTYPE six ) ) (DRINKORDER (NUMBER a ) (SIZE small ) (DRINKTYPE diet sprite ) ) )
513,(ORDER (PIZZAORDER (NUMBER one ) (SIZE small ) (TOPPING extra ) (TOPPING cheese tuna ) (NOT (TOPPING peppers ) ) ) )
514,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING olives ) (TOPPING thin ) (QUANTITY crust ) (QUANTITY not add ) ) (TOPPING pineapple ) )
515,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING olive ) (TOPPING extra ) (TOPPING cheese ) (NOT (TOPPING tuna ) ) ) )
516,(ORDER (DRINKORDER (NUMBER three ) (DRINKTYPE pepsis ) (NUMBER a ) (DRINKTYPE fanta ) ) (DRINKORDER (NUMBER a ) (SIZE small ) (DRINKTYPE dr pepper ) ) )
517,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (STYLE combination ) (TOPPING extra cheese ) ) (DRINKORDER (NUMBER a ) (SIZE two liter ) (CONTAINERTYPE bottle ) (DRINKTYPE mountain dew ) ) )
518,(ORDER (PIZZAORDER (NUMBER three ) (TOPPING ham ) (TOPPING chicken ) ) )
519,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING pesto ) (TOPPING extra ) (TOPPING cheese ) (NOT (TOPPING olives ) ) ) )
520,(ORDER (PIZZAORDER (NUMBER three ) (SIZE large ) (TOPPING garlic ) (TOPPING ham onions ) (TOPPING peppers ) ) )
521,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING pepper ) (TOPPING pesto ) (NOT (TOPPING mushrooms ) ) ) )
522,(ORDER (PIZZAORDER (NUMBER two ) (STYLE thin ) (NOT (TOPPING pepperoni ) ) ) )
523,(ORDER (PIZZAORDER (NUMBER one ) (TOPPING sausage ) (TOPPING extra cheese ) (NOT (TOPPING bacon ) ) ) )
524,(ORDER (PIZZAORDER (NUMBER three ) (TOPPING bacon ) (TOPPING tuna ) (TOPPING but ) ) )
525,(ORDER (PIZZAORDER (NUMBER one ) (SIZE small ) (NOT (TOPPING tuna ) (TOPPING olives ) (COMPLEX_TOPPING (QUANTITY extra ) (TOPPING cheese ) ) ) ) )
526,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING tuna ) (TOPPING pepperoni ) (TOPPING olives ) ) )
527,(ORDER (PIZZAORDER (NUMBER three ) (SIZE large ) (TOPPING red peppers ) (TOPPING bay leaves ) ) )
528,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING onions ) (TOPPING ham ) (QUANTITY thin crust ) ) )
529,(ORDER (PIZZAORDER (NUMBER three ) (TOPPING bacon pesto ) (TOPPING onions ) ) )
530,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING bacon ) (TOPPING tuna ) (NOT (TOPPING onions ) ) ) )
531,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING onions ) (TOPPING pineapple ) (NOT (TOPPING pesto ) ) ) )
532,(ORDER (PIZZAORDER (NUMBER one ) (SIZE small ) (TOPPING peppers ) (TOPPING pesto ) (NOT (TOPPING mushrooms ) ) ) )
533,(ORDER (PIZZAORDER (NUMBER four ) (SIZE large ) (TOPPING italian sausage ) ) (PIZZAORDER (NUMBER one ) (SIZE small ) (TOPPING chicken ) (TOPPING bacon ) (TOPPING black olives ) (TOPPING extra ) cheese ) )
534,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING bacon ) (TOPPING black olives ) (NOT (TOPPING peppers ) ) ) )
535,(ORDER (PIZZAORDER (TOPPING chicken ) (TOPPING mushrooms ) ) )
536,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING peppers ) (TOPPING onions ) (TOPPING pineapple ) ) )
537,(ORDER (PIZZAORDER (NUMBER two ) (SIZE large ) (TOPPING sausage ) (TOPPING onions ) (TOPPING green olives ) ) (DRINKORDER (NUMBER a ) (SIZE two liter ) (CONTAINERTYPE bottle ) (DRINKTYPE dr pepper ) ) )
538,(ORDER (PIZZAORDER (NUMBER one ) (SIZE small ) (TOPPING mushroom ) (TOPPING tuna ) ) )
539,(ORDER (PIZZAORDER (SIZE a ) (SIZE medium ) (TOPPING salami ) (TOPPING feta ) (TOPPING black ) ) (PIZZAORDER (NUMBER a ) (SIZE large ) (STYLE combination ) ) (DRINKORDER (NUMBER three ) (SIZE large ) (DRINKTYPE diet sprites ) ) )
540,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (STYLE veggie ) (NOT (TOPPING mushrooms ) ) (DRINKORDER (NUMBER a ) (SIZE large ) (DRINKTYPE pepsi ) ) ) )
541,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING ham ) (TOPPING thin crust ) (NOT (TOPPING peppers ) ) ) )
542,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING bacon ) (NOT (TOPPING pineapple ) ) ) )
543,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (STYLE meat lovers ) (NOT (TOPPING sausage ) ) (PIZZAORDER (NUMBER two ) (SIZE medium ) (SIZE extra cheese pizzas ) ) ) )
544,(ORDER (PIZZAORDER (NUMBER two ) (SIZE small ) (TOPPING bacon ) (TOPPING sausage ) (TOPPING tuna ) ) )
545,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING bacon ) (TOPPING pesto ) (COMPLEX_TOPPING (QUANTITY extra ) (TOPPING cheese ) ) ) )
546,(ORDER (PIZZAORDER (NUMBER two ) (SIZE medium ) (TOPPING garlic ) (TOPPING onions ) (TOPPING bacon ) ) )
547,(ORDER (PIZZAORDER (NUMBER a ) (STYLE thin crust ) (TOPPING pineapple ) (NOT (TOPPING ham ) ) ) )
