id,output
1904,(ORDER (PIZZAORDER (SIZE 6 ) (SIZE lunch ) (TOPPING red onion roasted red peppers ) (TOPPING olives ) ) )
1905,(ORDER (PIZZAORDER (TOPPING prosciutto ) (TOPPING ham green peppers ) (TOPPING onions ) (TOPPING black ) ) (PIZZAORDER (NUMBER a ) (TOPPING drizzle ) ) (DRINKORDER (DRINKTYPE drizzle ) ) (DRINKORDER (NUMBER four ) (SIZE large ) (DRINKTYPE Gingerbeer ) ) )
1906,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING xl fontina ) (TOPPING black ) (NOT (TOPPING no ) ) ) )
1907,(ORDER (PIZZAORDER (NUMBER for ) (SIZE a extra large ) (TOPPING with roasted red ) (TOPPING and ) (NOT (STYLE avoid chicago ) ) ) )
1908,(ORDER (PIZZAORDER (SIZE 8 extra ) ) )
1909,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING pepper ) (TOPPING olives ) (TOPPING sausage ) ) )
1910,(ORDER (PIZZAORDER (NUMBER a ) (SIZE extra large ) (TOPPING just ) (TOPPING sun-dried tomatoes ) (TOPPING chicken ) ) )
1911,(ORDER (PIZZAORDER (SIZE a ) (TOPPING medium ) (TOPPING with ) (TOPPING light ) ) )
1912,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING popp seeds ) ) )
1913,(ORDER (PIZZAORDER (NUMBER a ) (STYLE medium-sized ) (TOPPING sauce ) (TOPPING onons ) (NOT (TOPPING mushrooms ) ) ) )
1914,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING red ) ) )
1915,(ORDER (PIZZAORDER (STYLE let's ) (TOPPING heavy on red peppers ) (NOT (TOPPING mushrooms ) ) ) )
1916,(ORDER (PIZZAORDER (NUMBER one ) ) )
1917,(ORDER (PIZZAORDER (NUMBER a ) (SIZE personal ) (TOPPING alfredo chicken ) (TOPPING gound beef ) (NOT (TOPPING peppers ) ) ) )
1918,(ORDER (PIZZAORDER (NUMBER a ) (STYLE medium-size ) (TOPPING smokd salmon ) ) )
1919,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING lage bbq ) (NOT (TOPPING pineapples ) ) ) )
1920,(ORDER (PIZZAORDER (STYLE a ) (TOPPING with balsamc ) ) )
1921,(ORDER (PIZZAORDER (STYLE 8 ) (TOPPING chard ) ) )
1922,(ORDER (PIZZAORDER (NUMBER a ) (SIZE lunch ) (TOPPING pickles ) (TOPPING card ) ) )
1923,(ORDER (PIZZAORDER (NUMBER four ) (SIZE extra large ) (TOPPING spinach ) (TOPPING roasted garlic ) ) )
1924,(ORDER (PIZZAORDER (TOPPING ricotta cheese ) (TOPPING yellow ) (NOT (TOPPING parsley ) ) ) )
1925,(ORDER (PIZZAORDER (NUMBER a ) (NOT (TOPPING stuffed ) (TOPPING feta cheese ) ) ) )
1926,"(ORDER (PIZZAORDER (STYLE this time, i'l ) (TOPPING with ) (TOPPING kimchi ) ) )"
1927,(ORDER (PIZZAORDER (NUMBER like ) (COMPLEX_TOPPING (QUANTITY t ) (TOPPING a tomato sauce ) ) ) )
1928,(ORDER (PIZZAORDER (STYLE letsget ) ) (PIZZAORDER (SIZE large ) (COMPLEX_TOPPING (QUANTITY size ) (TOPPING meatball ) ) (TOPPING thin ) ) )
1929,(ORDER (DRINKORDER (SIZE large ) (DRINKTYPE cherry pepsi ) ) )
1930,(ORDER (PIZZAORDER (SIZE extra large ) ) (PIZZAORDER (NUMBER two ) (SIZE large ) (TOPPING veggies ) (STYLE lover ) ) )
1931,(ORDER (PIZZAORDER (NUMBER a ) (SIZE lunch ) (TOPPING tuna ) (TOPPING buffalo sauce ) ) )
1932,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING chicken ) (TOPPING heavy ) ) )
1933,(ORDER (PIZZAORDER (NUMBER a ) (SIZE lunch ) (TOPPING beef hummus ) ) )
1934,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (STYLE veggie ) (TOPPING additional ) (TOPPING olive ) ) (DRINKORDER (NUMBER four ) (SIZE large ) ) )
1935,(ORDER (PIZZAORDER (STYLE get ) (TOPPING with ) (TOPPING and hams ) ) )
1936,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING medium-sized ) (TOPPING for ) (TOPPING them truffle oil peppers ) (TOPPING mushrooms ) ) )
1937,(ORDER (PIZZAORDER (TOPPING a lage black ) ) )
1938,(ORDER (PIZZAORDER (NUMBER seven ) (SIZE lunch ) (TOPPING peppers ) (TOPPING bacon ) ) )
1939,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY a ) (TOPPING extra ) ) (TOPPING along ) (TOPPING with pne apple ) ) )
1940,(ORDER (DRINKORDER (DRINKTYPE 8 ) (NUMBER a ) ) (DRINKORDER (SIZE diet ) ) )
1941,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (STYLE lamb veggies lover ) ) )
1942,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING medium-size ) ) )
1943,(ORDER (PIZZAORDER (NUMBER a ) (SIZE extra large ) (TOPPING hamburger ) (NOT (TOPPING pepperoni ) ) ) )
1944,(ORDER (PIZZAORDER (TOPPING red onions ) ) (DRINKORDER (DRINKTYPE Apple ) ) (DRINKORDER (NUMBER one ) (DRINKTYPE coke ) ) )
1945,(ORDER (DRINKORDER (NUMBER sprite ) (SIZE six ) (SIZE medium sweetened dit ) (SIZE sprite ) (SIZE five medium-sized unsweetened ) (SIZE and ) (SIZE two ) ) (DRINKORDER (DRINKTYPE dit ) (SIZE sprite ) ) )
1946,(ORDER (PIZZAORDER (STYLE get a ) (TOPPING with ) (TOPPING mint ) (NOT (TOPPING no ) ) ) )
1947,(ORDER (PIZZAORDER (STYLE thin crust ) ) (DRINKORDER (SIZE with a medium-size ) ) (DRINKORDER (SIZE a medium-size ) ) )
1948,(ORDER (PIZZAORDER (NUMBER a ) (STYLE lrge ) (QUANTITY some ) (COMPLEX_TOPPING (QUANTITY extra ) (TOPPING bbq ) ) ) )
1949,(ORDER (PIZZAORDER (TOPPING with spicy red ) ) )
1950,(ORDER (PIZZAORDER (NUMBER a ) (SIZE lunch ) (TOPPING balsamic glaze ) (TOPPING prawns ) (NOT (TOPPING mushrooms ) ) ) )
1951,(ORDER (DRINKORDER (NUMBER a ) (SIZE two liter ) ) (DRINKORDER (DRINKTYPE a ) (DRINKTYPE med ) ) )
1952,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING bell ) ) )
1953,(ORDER (PIZZAORDER (TOPPING onions ) (TOPPING onion ) ) )
1954,(ORDER (PIZZAORDER (STYLE i'm ) ) (PIZZAORDER (TOPPING with ) (TOPPING tuna ) (COMPLEX_TOPPING (QUANTITY and ) (TOPPING extra ) ) (TOPPING jalepeno peppers ) ) )
1955,(ORDER (PIZZAORDER (STYLE medium-size veggies ) (TOPPING bell ) (TOPPING ham ) ) )
1956,(ORDER (PIZZAORDER (SIZE 1 ) (SIZE medium ) (TOPPING pineapple ) (TOPPING chicken ) (NOT (TOPPING sausage ) ) ) )
1957,(ORDER (PIZZAORDER (TOPPING a ) (TOPPING with ) (TOPPING parmasean ) (TOPPING and ) ) )
1958,(ORDER (PIZZAORDER (SIZE 9 extra ) (TOPPING red ) (TOPPING kimchi ) ) )
1959,(ORDER (PIZZAORDER (TOPPING large-size ) ) )
1960,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) ) )
1961,(ORDER (PIZZAORDER (SIZE medium ) (TOPPING bbq sauce ) (NOT (TOPPING alfredo ) ) ) )
1962,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (STYLE high-rise ) (TOPPING yellow peppers ) ) )
1963,(ORDER (PIZZAORDER (NUMBER a ) (SIZE extra large ) (TOPPING like green pepper ) ) (PIZZAORDER (TOPPING take green olives ) ) )
1964,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING anchovies ) (TOPPING gorgonzola ) (TOPPING pineapple ) ) )
1965,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING mushroom only ) ) (PIZZAORDER (NUMBER one ) (SIZE medium ) (TOPPING caramelized onions ) (TOPPING roasted garlic ) ) )
1966,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING vegearian ) ) )
1967,(ORDER (PIZZAORDER (SIZE a ) (SIZE large size ) (NUMBER one ) (TOPPING pepperonis ) ) )
1968,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING cheeseburger ) ) )
1969,(ORDER (PIZZAORDER (NUMBER a ) (QUANTITY extra ) (SIZE large size ) (TOPPING pine ) (TOPPING apple parmesan ) ) )
1970,(ORDER (DRINKORDER (NUMBER two ) (DRINKTYPE cheeseburger ) ) )
1971,(ORDER (PIZZAORDER (NOT (TOPPING pepperoni ) ) ) )
1972,(ORDER (DRINKORDER (NUMBER two ) ) (DRINKORDER (NUMBER one ) (DRINKTYPE coke ) ) )
1973,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING chddar cheese ) ) )
1974,(ORDER (PIZZAORDER (TOPPING bacon red onions ) ) )
1975,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING ham ) (TOPPING and ) (TOPPING black ) ) )
1976,(ORDER (PIZZAORDER (NUMBER like ) (SIZE having ) (NUMBER a ) (TOPPING lunch ) (TOPPING bacon ) (TOPPING mushroom ) (NOT (TOPPING lighton ) ) ) )
1977,(ORDER (PIZZAORDER (STYLE sort ) ) (PIZZAORDER (QUANTITY a ) ) )
1978,(ORDER (PIZZAORDER (SIZE large ) (TOPPING gorgonzola ) ) (PIZZAORDER (NOT (TOPPING heavy ) ) ) )
1979,(ORDER (PIZZAORDER (STYLE a ) (TOPPING with ) ) (DRINKORDER (NUMBER and ) (DRINKTYPE three ) (DRINKTYPE large-sze Apple ) ) )
1980,(ORDER (PIZZAORDER (NUMBER four ) (SIZE large ) (TOPPING hummus fontina ) ) (DRINKORDER (NUMBER four cans ) ) )
1981,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING pineapples ) (TOPPING black ) (NOT (TOPPING green ) ) ) )
1982,(ORDER (PIZZAORDER (NUMBER one ) (SIZE medium ) (TOPPING broccoli ) (TOPPING black olive ) (TOPPING pineapple ) ) )
1983,(ORDER (PIZZAORDER (SIZE large ) (STYLE toppings ) (TOPPING mood ) ) (PIZZAORDER (TOPPING alfredo chicken green ) (TOPPING go ) (TOPPING ahead ) ) )
1984,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium size ) (TOPPING black olives ) (QUANTITY extra ) (NOT (TOPPING spinch ) ) ) )
1985,(ORDER (PIZZAORDER (NUMBER one ) (TOPPING pine ) (TOPPING apple ) (TOPPING banana pepper ) (TOPPING large-size ) ) (DRINKORDER (NUMBER a ) (DRINKTYPE large-size ) (SIZE Chai tea ) ) )
1986,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING meatball ) (TOPPING jalepenos ) (TOPPING leave ) (TOPPING off ) ) )
1987,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING lunch ) (TOPPING pineapples ) (TOPPING sausage ) ) )
1988,(ORDER (DRINKORDER (NUMBER a ) (SIZE party ) ) (DRINKORDER (NUMBER a ) (DRINKTYPE few ) ) )
1989,(ORDER (PIZZAORDER (NUMBER 1 ) (NOT (TOPPING for ) (TOPPING onions ) ) ) )
1990,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING tofu argula ) ) )
1991,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING lage-size sun-dried ) ) (PIZZAORDER (NUMBER and ) ) (DRINKORDER (SIZE two ) ) (PIZZAORDER (TOPPING large ) ) )
1992,(ORDER (PIZZAORDER (NUMBER a ) (STYLE big ) (NOT (TOPPING ham ) ) ) )
1993,(ORDER (PIZZAORDER (NUMBER a ) ) )
1994,(ORDER (PIZZAORDER (NUMBER a ) ) )
1995,(ORDER (PIZZAORDER (TOPPING capers ) (TOPPING olives ) (NOT (TOPPING pepperoni ) ) ) )
1996,(ORDER (PIZZAORDER (STYLE one ) (TOPPING with ) (TOPPING heavyon ) ) )
1997,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING prosciutto ) (TOPPING ground beef ) ) )
1998,(ORDER (PIZZAORDER (SIZE extra large ) (TOPPING sauteed ) (TOPPING spinach ) (TOPPING green pepper vean ) ) )
1999,(ORDER (DRINKORDER (NUMBER for ) (NUMBER a ) (SIZE lunh vegies ) ) )
2000,(ORDER (DRINKORDER (NUMBER two ) (DRINKTYPE cherry ) ) )
2001,(ORDER (PIZZAORDER (TOPPING i'll ) (TOPPING go ) ) )
2002,(ORDER (PIZZAORDER (TOPPING just ) ) (PIZZAORDER (TOPPING a ) ) )
2003,(ORDER (PIZZAORDER (STYLE i'll ) ) (PIZZAORDER (NUMBER a ) (TOPPING mushy ) ) )
2004,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING favor ) ) (PIZZAORDER (TOPPING oregano ) ) (PIZZAORDER (TOPPING pickles ) ) )
2005,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING mushy peas roasted ) ) (DRINKORDER (DRINKTYPE medium ) ) )
2006,(ORDER (PIZZAORDER (NUMBER a ) (SIZE med size ) (TOPPING has ) (TOPPING garlic powder ) (TOPPING pineapple ) ) )
2007,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING bbq chicken ) (TOPPING tuna ) (NOT (TOPPING peppers ) ) ) )
2008,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY 11 ) (TOPPING extra ) ) (SIZE lage ) (TOPPING feta ) ) (DRINKORDER (NUMBER a ) (SIZE 11 ) (NUMBER liter ) (SIZE pelegrino ) ) )
2009,(ORDER (PIZZAORDER (NUMBER a ) (SIZE ligt ) (TOPPING garlic powder ) ) )
2010,(ORDER (PIZZAORDER (SIZE medium ) (STYLE vegan ) (TOPPING green olives ) ) )
2011,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING hot peppers beef ) (NOT (TOPPING onions ) ) ) )
2012,(ORDER (PIZZAORDER (NUMBER get ) (NUMBER a ) (STYLE lunch all the ) (TOPPING with ) ) )
2013,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY a ) (TOPPING bell ) ) (TOPPING peppers ) (TOPPING black ) ) )
2014,(ORDER (DRINKORDER (SIZE six ) (SIZE medium ) (DRINKTYPE dr ) ) (DRINKORDER (NUMBER five ) (SIZE medium ) (DRINKTYPE diet ) ) )
2015,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING hams bbq ) (NOT (TOPPING no chicken ) ) ) )
2016,(ORDER (PIZZAORDER (NUMBER four ) (TOPPING salami onions ) ) )
2017,(ORDER (PIZZAORDER (NUMBER a ) (SIZE etra ) (TOPPING large ) (TOPPING roasted red peppers ) (TOPPING smoked ) (NOT (TOPPING no ) ) ) )
2018,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING with ) (TOPPING chicken ) (TOPPING and ) (TOPPING light ) ) )
2019,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING deep ) ) (DRINKORDER (DRINKTYPE two medium-sized Spiced ) ) )
2020,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING pineapples ) (TOPPING pesto ) ) )
2021,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING lunch ) (TOPPING red onions ) (NOT (TOPPING additional ) ) ) )
2022,(ORDER (PIZZAORDER (TOPPING a ) (TOPPING xl chicken roastd ) (TOPPING with ) (TOPPING extra ) (TOPPING cheese ) ) )
2023,(ORDER (PIZZAORDER (SIZE just ) (TOPPING fifteen large-size olives ) ) )
2024,(ORDER (PIZZAORDER (TOPPING just ordering ) ) (PIZZAORDER (QUANTITY with ) ) (DRINKORDER (NUMBER a ) ) (PIZZAORDER (COMPLEX_TOPPING (QUANTITY bnch ) (TOPPING of ) ) ) )
2025,(ORDER (PIZZAORDER (NUMBER three ) (SIZE medium ) (TOPPING chard suce ) ) )
2026,(ORDER (PIZZAORDER (TOPPING get ) (TOPPING ham ) ) (PIZZAORDER (QUANTITY a bunch ) ) (DRINKORDER (NUMBER a ) ) (PIZZAORDER (QUANTITY a bunch of ) ) )
2027,(ORDER (PIZZAORDER (NUMBER have ) (TOPPING with ) (TOPPING pine ) (TOPPING and ) (TOPPING and light ) ) )
2028,(ORDER (PIZZAORDER (NOT (TOPPING sauce ordered ) ) ) )
2029,(ORDER (PIZZAORDER (SIZE a ) (SIZE large ) (TOPPING spicy red sauce ) (TOPPING hamburger ) (NUMBER a ) ) (DRINKORDER (SIZE large ) (DRINKTYPE cherry ) ) )
2030,(ORDER (PIZZAORDER (NUMBER five ) (SIZE medium ) (TOPPING roasted red peppers ) (TOPPING olives ) ) (DRINKORDER (NUMBER four ) (DRINKTYPE bottls ) (DRINKTYPE Cranberry ) ) )
2031,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING sauce ) (TOPPING lettuce ) ) )
2032,(ORDER (PIZZAORDER (NUMBER a ) (STYLE supreme ) (TOPPING pine apple ) (TOPPING grilled chicken ) ) )
2033,(ORDER (PIZZAORDER (STYLE nine ) (TOPPING with ) (TOPPING banana peppers ) ) (PIZZAORDER (TOPPING olives ) ) )
2034,(ORDER (PIZZAORDER (NUMBER four ) (SIZE extra large ) (TOPPING cherry tomatoes balsamic ) (NOT (TOPPING brocoli ) ) ) )
2035,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING sauteed spinach ) (TOPPING tomato ) (NOT (TOPPING pine ) ) ) )
2036,(ORDER (PIZZAORDER (NUMBER like ) (TOPPING with ) (TOPPING extra ) ) (DRINKORDER (NUMBER two botles ) ) )
2037,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING bbq ) (TOPPING ham ) ) )
2038,(ORDER (DRINKORDER (NUMBER a ) (SIZE fontina ) ) )
2039,(ORDER (DRINKORDER (NUMBER a ) (DRINKTYPE coke six ) ) (DRINKORDER (NUMBER a ) (SIZE small ) (DRINKTYPE diet ) ) )
2040,(ORDER (PIZZAORDER (STYLE i'm ordring ) (TOPPING with ) (TOPPING yellowpeppers ) (TOPPING pineapple ) (NOT (TOPPING new ) (NOT (STYLE york ) ) ) ) )
2041,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY a ) (TOPPING extra ) ) (TOPPING lage ) (TOPPING buffalo ) ) )
2042,(ORDER (PIZZAORDER (STYLE in ) ) (PIZZAORDER (TOPPING peso ) ) )
2043,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING med ) (TOPPING roasted red onion olive ) (TOPPING pineapple ) ) )
2044,(ORDER (PIZZAORDER (SIZE a ) (TOPPING pie ) (TOPPING with ) (TOPPING cherry ) (TOPPING tomatoes ) (NOT (TOPPING no ) ) ) )
2045,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING pineapples ) (TOPPING parmasean ) (COMPLEX_TOPPING (QUANTITY not add ) (TOPPING roasted ) ) ) )
2046,(ORDER (DRINKORDER (DRINKTYPE large-size ) ) )
2047,(ORDER (PIZZAORDER (SIZE a ) ) (DRINKORDER (NUMBER three ) (SIZE medium ) (DRINKTYPE seven ) ) )
2048,(ORDER (PIZZAORDER (NUMBER a ) ) )
2049,(ORDER (PIZZAORDER (NUMBER like ) (STYLE going ) (STYLE one ) ) )
2050,(ORDER (PIZZAORDER (STYLE toward ) ) (PIZZAORDER (NUMBER a ) (TOPPING with ) (TOPPING feta ) (TOPPING red onions ) (TOPPING do not use doule ) ) )
2051,(ORDER (PIZZAORDER (STYLE lt's ) (TOPPING a ) (TOPPING with ) (TOPPING salami green peppers ) (TOPPING feta cheese ) ) )
2052,(ORDER (PIZZAORDER (TOPPING with ) ) )
2053,(ORDER (DRINKORDER (SIZE hi ) ) (PIZZAORDER (COMPLEX_TOPPING (QUANTITY a tiny bit ) (TOPPING of ) ) ) )
2054,(ORDER (PIZZAORDER (SIZE nine ) (SIZE extra large ) (TOPPING jalepeno peppers ) ) )
2055,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING olives ) (TOPPING pepperoni ) (NOT (TOPPING pesto ) ) ) )
2056,(ORDER (PIZZAORDER (NUMBER ten ) (SIZE extra large size ) ) (DRINKORDER (NUMBER three ) (DRINKTYPE Sparkling ) ) )
2057,(ORDER (PIZZAORDER (TOPPING loking ) (TOPPING a ) (TOPPING tomato sauce ) (STYLE york ) (NOT (STYLE style without ) ) ) )
2058,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with ) (TOPPING broccoli ) ) )
2059,(ORDER (DRINKORDER (NUMBER a ) (SIZE extra large ) ) (PIZZAORDER (STYLE new york style ) ) (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING meat ) ) )
2060,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING garlic powder green ) ) )
2061,(ORDER (PIZZAORDER (STYLE get ) (TOPPING with gruyere cheese ) ) )
2062,(ORDER (PIZZAORDER (TOPPING oregano ) ) )
2063,(ORDER (PIZZAORDER (SIZE 15 ) (SIZE personal ) (STYLE bbq ) (TOPPING with ) (TOPPING heavy ) ) )
2064,(ORDER (PIZZAORDER (NUMBER for ) (TOPPING with ) (TOPPING vegan ) (STYLE light ) ) )
2065,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY a ) (TOPPING extra ) ) (TOPPING mushy peas ) ) )
2066,(ORDER (PIZZAORDER (NUMBER a ) (STYLE med ) (TOPPING i'll ) (TOPPING bacon ) ) )
2067,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING meatball ) (TOPPING goat ) ) )
2068,(ORDER (PIZZAORDER (NUMBER a ) (STYLE xl ) (TOPPING bbq chicken ) (TOPPING meat ) ) )
2069,(ORDER (PIZZAORDER (NUMBER one ) (TOPPING chard ) ) )
2070,(ORDER (PIZZAORDER (TOPPING mushrooms ) (TOPPING sriracha sauce ) ) )
2071,(ORDER (PIZZAORDER (TOPPING has green ) ) )
2072,(ORDER (PIZZAORDER (TOPPING elven ) (NOT (TOPPING without grlic ) ) ) )
2073,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING medium-ize balsamic ) ) )
2074,(ORDER (PIZZAORDER (TOPPING 2 ) (TOPPING roasted ) ) (PIZZAORDER (TOPPING onion ) ) )
2075,(ORDER (PIZZAORDER (SIZE extra large ) (TOPPING italian sausage ) (TOPPING roasted red onion ) ) )
2076,(ORDER (DRINKORDER (DRINKTYPE like ) ) )
2077,(ORDER (PIZZAORDER (NUMBER a ) (COMPLEX_TOPPING (QUANTITY personal ) (TOPPING ricotta cheese ) ) (TOPPING ham ) ) )
2078,(ORDER (PIZZAORDER (NUMBER a ) (STYLE margarita ) (TOPPING fresh ) (TOPPING canadian ) ) )
2079,(ORDER (PIZZAORDER (NUMBER a ) ) )
2080,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING large-size green ) (QUANTITY with ) (NOT (TOPPING no red ) ) ) )
2081,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING canadian ) (TOPPING bacon ) ) )
2082,(ORDER (PIZZAORDER (TOPPING ten ) (COMPLEX_TOPPING (QUANTITY style ) (TOPPING peppers ) ) ) )
2083,(ORDER (DRINKORDER (DRINKTYPE one ) ) )
2084,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING pesto ) ) )
2085,(ORDER (PIZZAORDER (TOPPING pizzas ) (TOPPING with roasted red onion ) ) )
2086,(ORDER (PIZZAORDER (STYLE seven ) (TOPPING peas ) (TOPPING peto sauce ) ) )
2087,(ORDER (PIZZAORDER (TOPPING cherry tomatoes cheese ) (TOPPING green pepper ) ) )
2088,(ORDER (PIZZAORDER (NUMBER a ) (STYLE mdium-size new york style cucumber ) (COMPLEX_TOPPING (QUANTITY extra ) (TOPPING sweet potatoes ) ) ) )
2089,(ORDER (PIZZAORDER (STYLE order? ) (NUMBER a ) ) )
2090,(ORDER (PIZZAORDER (TOPPING balsamic glaze ) (TOPPING feta cheese ) ) )
2091,(ORDER (PIZZAORDER (STYLE 7 ) (TOPPING red peppers green ) ) )
2092,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING medium-sized ) (TOPPING tofu onion ) ) )
2093,(ORDER (PIZZAORDER (STYLE one ) (STYLE xl stuffed ) (TOPPING one ) (TOPPING xl garlic ) ) (PIZZAORDER (TOPPING xl ) ) )
2094,(ORDER (PIZZAORDER (NUMBER a ) (SIZE extra large ) (TOPPING i'd ) (TOPPING like pickled ) ) )
2095,(ORDER (PIZZAORDER (NUMBER a ) (STYLE deep ) (TOPPING with ) (TOPPING mushroom ) (TOPPING and ) (TOPPING chicken ) ) )
2096,(ORDER (PIZZAORDER (TOPPING a ) (TOPPING goat ) (NOT (TOPPING mushrooms ) ) ) )
2097,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with ) (TOPPING chicken ) (TOPPING tuna ) ) )
2098,(ORDER (DRINKORDER (NUMBER a ) (SIZE extra large ) ) )
2099,(ORDER (PIZZAORDER (STYLE a ) (STYLE large-size chicago ) (TOPPING pickles ) ) )
2100,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING duck ) (TOPPING and ) (TOPPING onions ) (NOT (TOPPING stuffd ) ) ) )
2101,(ORDER (PIZZAORDER (NUMBER a ) ) )
2102,(ORDER (PIZZAORDER (TOPPING extra ) (TOPPING buffalo sauce ) (TOPPING light ) ) )
2103,(ORDER (PIZZAORDER (NUMBER a ) ) )
2104,(ORDER (PIZZAORDER (TOPPING ricotta cheese ) (TOPPING jalepenos ) (TOPPING tomatoe ) ) )
2105,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING black olive ) (TOPPING heavy ) ) )
2106,(ORDER (PIZZAORDER (SIZE extra large ) (TOPPING roasted ) ) (DRINKORDER (DRINKTYPE sprites ) ) )
2107,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING lemon ) ) )
2108,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING i'll ) (TOPPING try ) (TOPPING yellow peppers big ) ) )
2109,(ORDER (DRINKORDER (SIZE be interested ) (CONTAINERTYPE a medim ) (SIZE alittle popy ) ) )
2110,(ORDER (PIZZAORDER (NUMBER a ) (SIZE large ) (TOPPING pineapples ) ) (DRINKORDER (NUMBER four ) (SIZE medium ) ) )
2111,(ORDER (PIZZAORDER (TOPPING garlic ) ) )
2112,(ORDER (PIZZAORDER (STYLE friends ) ) (PIZZAORDER (NOT (TOPPING pizza ) ) (TOPPING only ) ) )
2113,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING oregano ) (TOPPING parsley ) (TOPPING feta ) ) )
2114,(ORDER (PIZZAORDER (NUMBER a ) (STYLE medim-sized ) (TOPPING salami ) (TOPPING duck ) (TOPPING some ) (TOPPING roasted red onion ) ) )
2115,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY of ) (TOPPING a ) ) (TOPPING large-size balsamic glaze ) (TOPPING pizza ) ) )
2116,(ORDER (PIZZAORDER (TOPPING want yellow peppers ) ) (DRINKORDER (NUMBER a ) ) )
2117,(ORDER (PIZZAORDER (TOPPING with ) (NOT (TOPPING without chicken ) ) ) )
2118,(ORDER (PIZZAORDER (STYLE iwanted ) ) (PIZZAORDER (SIZE medium ) (TOPPING double ) (TOPPING oregano ) ) (PIZZAORDER (TOPPING some ) (TOPPING sausage ) ) )
2119,(ORDER (PIZZAORDER (NUMBER three ) (SIZE extra large ) (TOPPING meatball ) ) )
2120,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with pesto ) (NOT (STYLE for peppers that's ) ) ) )
2121,(ORDER (PIZZAORDER (STYLE on ) (STYLE a ) ) (PIZZAORDER (TOPPING take ) (TOPPING tuna ) ) )
