id,output
1762,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY a ) (TOPPING extra ) ) (TOPPING lare ) (QUANTITY with ) (NOT (TOPPING no ) extra ) ) )
1763,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY need just a ) (TOPPING extra ) ) (TOPPING large ) (TOPPING and ) (NOT (TOPPING no ) ) (NOT (TOPPING mushrooms ) ) ) )
1764,(ORDER (PIZZAORDER (STYLE a ) (TOPPING with ) (TOPPING spinach ) ) (PIZZAORDER (STYLE tomates ) (NOT (STYLE hold ) the ) ) )
1765,(ORDER (PIZZAORDER (NUMBER prefer ) (SIZE a medium ) (TOPPING with ) red ) )
1766,(ORDER (PIZZAORDER (TOPPING and ) (NOT (TOPPING help ) ) ) (DRINKTYPE me ) )
1767,(ORDER (PIZZAORDER (NUMBER ave ) (SIZE a ) (TOPPING with hot ) (TOPPING and ) (NOT (STYLE but no a ) (NOT (TOPPING bunch ) of ) ) ) )
1768,(ORDER (PIZZAORDER (STYLE need ) (TOPPING pizza ) (TOPPING along ) (TOPPING with ) ) )
1769,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING favor ) ) (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING artichokes ) (NOT (TOPPING additional cheese ) ) ) )
1770,(ORDER (PIZZAORDER (NOT (TOPPING no ) ) ) )
1771,(ORDER (PIZZAORDER (TOPPING carrots ) ) (PIZZAORDER (NOT (TOPPING mushrooms ) ) ) )
1772,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING peppers ) (NOT (TOPPING pepperoni ) ) (NOT (TOPPING that's ) ) ) )
1773,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with green olives ) ) (NOT (STYLE ham ) ) )
1774,(ORDER (PIZZAORDER (QUANTITY a ) (STYLE small ) (TOPPING with tomato ) (TOPPING sauce ) (TOPPING and blue ) ) )
1775,(ORDER (PIZZAORDER (NUMBER for ) (SIZE an ) (STYLE small chicag ) ) )
1776,(ORDER (PIZZAORDER (NUMBER a ) (SIZE extra large ) (TOPPING lamb mushroom ) (TOPPING and ) ) (DRINKORDER (SIZE like ) (SIZE a ) (DRINKTYPE Frit ) ) )
1777,(ORDER (PIZZAORDER (NUMBER one ) (STYLE med ) ) (PIZZAORDER (TOPPING i'd ) (TOPPING like roasted red peppers ) (TOPPING mushroom ) ) (NOT (TOPPING much ) ) )
1778,(ORDER (PIZZAORDER (NUMBER a ) (SIZE lunch ) (TOPPING peas ) (TOPPING pineapple ) ) )
1779,(ORDER (PIZZAORDER (NUMBER five ) (NOT (TOPPING without peppr ) ) (TOPPING and ) (NOT (TOPPING tuna ) ) ) )
1780,(ORDER (PIZZAORDER (NUMBER three ) (TOPPING with ) ) (PIZZAORDER (NUMBER one ) (SIZE small ) (TOPPING sausage ) (TOPPING ham ) ) )
1781,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING capers ) (STYLE chard ) (NUMBER thin ) ) )
1782,(ORDER (PIZZAORDER (STYLE for a ) (TOPPING pizza ) (TOPPING with ) ) (TOPPING green ) )
1783,(ORDER (PIZZAORDER (TOPPING pizza ) (TOPPING with ground ) (TOPPING beef ) (TOPPING and lettuce ) ) )
1784,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with ) red ) )
1785,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with ) (TOPPING and ) (COMPLEX_TOPPING (QUANTITY little ) (TOPPING cheese ) ) (NOT (TOPPING sausage ) ) ) )
1786,(ORDER (DRINKORDER (DRINKTYPE grabbing 11 ) herbal (DRINKTYPE and ) (DRINKTYPE one ) (DRINKTYPE small diet ) ) )
1787,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING and ) (NOT (TOPPING avoid ) pesto ) ) )
1788,(ORDER (PIZZAORDER (SIZE like ) (STYLE a ) (STYLE small big ) (TOPPING with ) (TOPPING and ) ) )
1789,(ORDER (STYLE like ) )
1790,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING and ground ) ) )
1791,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with ) (TOPPING meatball chicken ) (TOPPING and lettuce ) ) )
1792,(ORDER (PIZZAORDER (STYLE 1 ) (TOPPING with ) ) )
1793,(ORDER (PIZZAORDER (NUMBER 1 ) (SIZE personal ) (TOPPING salami ) (TOPPING peppers ) ) )
1794,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING bufalo ) (TOPPING and ) (TOPPING with addiional ) ) )
1795,(ORDER (PIZZAORDER (TOPPING 12 ) red ) )
1796,(ORDER (PIZZAORDER (STYLE i'm ) (STYLE thinking ) (STYLE pie along ) with ) )
1797,(ORDER (PIZZAORDER (STYLE good ) ) (PIZZAORDER (TOPPING pizzas ) (TOPPING along with ) (TOPPING cumin tomato ) ) (TOPPING buffalo ) )
1798,(ORDER (PIZZAORDER (STYLE for ) (TOPPING pie with ) (TOPPING red ) (TOPPING peppers and ) ) (PIZZAORDER (COMPLEX_TOPPING (QUANTITY hold that a ) (TOPPING little ) ) ) (TOPPING bit (PIZZAORDER cheese ) ) )
1799,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with ) (TOPPING and light ) (TOPPING and don't ) ) )
1800,(ORDER (PIZZAORDER (TOPPING with vegan ) (TOPPING pepperoni ham ) ) )
1801,(ORDER (PIZZAORDER (TOPPING mediu-size ) ) (PIZZAORDER (TOPPING and ) ) )
1802,(ORDER (PIZZAORDER (TOPPING bacon ) (TOPPING onions ) (NOT (TOPPING chicken ) ) ) )
1803,(ORDER (PIZZAORDER (NUMBER three ) (TOPPING with ground ) ) )
1804,(ORDER (PIZZAORDER (STYLE 3 ) (TOPPING with grilled ) (TOPPING and basil ) ) )
1805,(ORDER (PIZZAORDER (TOPPING with ) (TOPPING and hot ) ) )
1806,(ORDER (PIZZAORDER (NUMBER for ) (TOPPING size ) (TOPPING with ) (TOPPING and ) (NOT (TOPPING without ) more (PIZZAORDER cheese ) ) ) )
1807,(ORDER (PIZZAORDER (STYLE 1 ) (TOPPING with ) (TOPPING and extra ) (NOT (TOPPING any ) tuna ) ) )
1808,(ORDER (PIZZAORDER (TOPPING in ) (COMPLEX_TOPPING (QUANTITY personal ) (TOPPING size ) ) (TOPPING with ) (TOPPING and ) ) (NOT (TOPPING without ) ) )
1809,(ORDER (PIZZAORDER (TOPPING have a ) ) (PIZZAORDER (TOPPING hams ) (NOT (TOPPING with ) ) (NOT (TOPPING no ) ) ) )
1810,(ORDER (PIZZAORDER (SIZE large ) (TOPPING vegan pepperoni ) ) )
1811,(ORDER (PIZZAORDER (NUMBER a ) (SIZE lunch ) (STYLE five topping ) (TOPPING toppings being gruyere ) (TOPPING cheese garlic banana ) (TOPPING peppers ) ) )
1812,(ORDER (PIZZAORDER (TOPPING pie with cucumber ) (TOPPING truffle ) ) )
1813,(ORDER (PIZZAORDER (NUMBER one ) (SIZE large ) (TOPPING sriracha sauce goat ) ) (TOPPING kmchi (TOPPING and ) hot ) )
1814,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING green ) bell ) )
1815,(ORDER (PIZZAORDER (STYLE for 1 ) (STYLE pizza ) with ) )
1816,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with ) (TOPPING and ) (TOPPING and some ) ) )
1817,(ORDER (PIZZAORDER (TOPPING i'll ) (TOPPING go ) ) (DRINKORDER (NUMBER order ) (DRINKTYPE 1 coca-colas ) ) (DRINKORDER (DRINKTYPE fantas ) (DRINKTYPE and ) (DRINKTYPE a ) xl ) )
1818,(ORDER (PIZZAORDER (NUMBER like ) (SIZE fifteen ) (TOPPING mushrooms olives ) (TOPPING bacon ) ) (DRINKORDER (QUANTITY five ) (COMPLEX_TOPPING (QUANTITY cans of ) (TOPPING coke ) ) ) )
1819,(ORDER (PIZZAORDER (TOPPING red cabbage ) ) )
1820,(ORDER (PIZZAORDER (NUMBER for ) (STYLE two ) (TOPPING medium-size veggies ) ) (DRINKORDER (DRINKTYPE and ) (DRINKTYPE two ) large ) )
1821,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING green peppers ) ) )
1822,(ORDER (PIZZAORDER (NUMBER me ) (STYLE a ) (STYLE extra lage ) (TOPPING onion ) (DRINKTYPE and ) ) (DRINKTYPE jalepeno ) )
1823,(ORDER (PIZZAORDER (TOPPING pizza ) (TOPPING with contain ) (TOPPING sriracha ) ) (DRINKORDER (TOPPING olives and ) ) )
1824,(ORDER (PIZZAORDER (STYLE we ) (TOPPING pie ) (TOPPING with roasted ) (TOPPING garlic ) ) )
1825,(ORDER (PIZZAORDER (QUANTITY me ) (QUANTITY a ) (SIZE extra ) (TOPPING large black ) (TOPPING and ) (NOT (TOPPING no ) pesto ) ) )
1826,(ORDER (PIZZAORDER (TOPPING with black ) ) (TOPPING olive (TOPPING black ) (NOT (STYLE beans ) please ) ) )
1827,(ORDER (PIZZAORDER (TOPPING order ) (TOPPING a ) (TOPPING and cherry ) (NOT (TOPPING no ) peas ) ) )
1828,(ORDER (PIZZAORDER (TOPPING balsamic glaze ) ) (DRINKORDER (COMPLEX_TOPPING (QUANTITY a ) (TOPPING drizzle ) ) ) )
1829,(ORDER (PIZZAORDER (TOPPING pizza ) (TOPPING with ) ) (STYLE lamb ) )
1830,(ORDER (PIZZAORDER (NUMBER a ) (NOT (TOPPING deep ) ) (STYLE dish ) ) (NOT (STYLE no ) ) )
1831,(ORDER (SIZE 5 (DRINKTYPE and ) (DRINKTYPE one ) (DRINKTYPE Tonic ) (DRINKTYPE water ) (DRINKTYPE and ) (CONTAINERTYPE a water ) ) )
1832,(ORDER (PIZZAORDER (STYLE we ) (TOPPING pies ) (TOPPING tomato and ) ) )
1833,(ORDER (TOPPING with (TOPPING with ground ) (TOPPING and ) ) (PIZZAORDER (NUMBER and nine ) (STYLE with all ) (COMPLEX_TOPPING (QUANTITY and ) (TOPPING extra ) ) ) )
1834,(ORDER (PIZZAORDER (TOPPING pizza with balsamic glaze ) (NOT (STYLE hold any ) (DRINKORDER pesto please ) ) ) )
1835,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING balsamic glaze ) (TOPPING ham ) (TOPPING pepperoni ) ) )
1836,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING lettuce ) (TOPPING peppers ) ) )
1837,(ORDER (PIZZAORDER (NUMBER a ) (SIZE personal ) (TOPPING olives ) ) (PIZZAORDER (COMPLEX_TOPPING (QUANTITY a ot ) (TOPPING of ) ) ) (NOT (TOPPING tuna ) ) )
1838,(ORDER (PIZZAORDER (NUMBER a ) (STYLE xl ) (TOPPING a ) (TOPPING small low fat ) ) (PIZZAORDER (NUMBER artchokes ) (SIZE pizza ) (DRINKTYPE two ) ) )
1839,(ORDER (PIZZAORDER (STYLE i'd ) ) (PIZZAORDER (COMPLEX_TOPPING (QUANTITY with ) (TOPPING a ) ) (TOPPING pizza ) (TOPPING with ) (TOPPING arugula ) (TOPPING and ) (NOT (TOPPING but ) without ) ) )
1840,(ORDER (PIZZAORDER (NUMBER a ) ) (PIZZAORDER (NOT (TOPPING bbq sauce ) ) ) )
1841,(ORDER (PIZZAORDER (SIZE medium ) (TOPPING bell ) (TOPPING peppers banana pepper ) ) )
1842,(ORDER (PIZZAORDER (STYLE small ) ) (PIZZAORDER (QUANTITY and one ) ) (TOPPING with ) )
1843,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING buffalo sauce italian ) (TOPPING pineapple ) ) )
1844,(ORDER (PIZZAORDER (STYLE tonight ) ) (PIZZAORDER (NUMBER make ) ) (SIZE it ) )
1845,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY for ) (TOPPING a medium-sized ) ) ) (NUMBER pizza ) )
1846,(ORDER (PIZZAORDER (TOPPING personal ) (TOPPING pizza ) (TOPPING with fontina ) (TOPPING and ) peppers ) )
1847,(ORDER (PIZZAORDER (NUMBER take ) ) )
1848,(ORDER (PIZZAORDER (NUMBER a ) (STYLE medium meat ) (NOT (TOPPING no ) ) ) )
1849,(ORDER (PIZZAORDER (NUMBER a ) ) )
1850,(ORDER (PIZZAORDER (STYLE of ) (STYLE aruula ) (TOPPING pie with ) (TOPPING double ) (TOPPING cheese and ) (NOT (STYLE pesto ) ) ) )
1851,(ORDER (PIZZAORDER (TOPPING with ) (COMPLEX_TOPPING (QUANTITY also add a tiny bit ) (TOPPING of ) ) ) )
1852,(ORDER (PIZZAORDER (QUANTITY with ) (STYLE a ) (STYLE make ) (NOT (STYLE it ) ) (PIZZAORDER (TOPPING lettuce and ) ) ) )
1853,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING gruyere cheese ) ) (NOT (TOPPING artichokes ) ) )
1854,(ORDER (DRINKORDER (NUMBER i'd ) (STYLE like ) 7 (STYLE along with three fantas ) ) (CONTAINERTYPE which ) (DRINKORDER (DRINKTYPE and ) (DRINKTYPE one ) (NOT (TOPPING doctor ) ) (CONTAINERTYPE pepper in large ) ) )
1855,(ORDER (PIZZAORDER (SIZE a ) (TOPPING with ) (TOPPING and ) ) (NOT (STYLE sausage ) ) )
1856,(ORDER (PIZZAORDER (NUMBER a ) (SIZE lunch ) (TOPPING that ) ) (TOPPING has (TOPPING and ) (NOT (STYLE no ) ) (QUANTITY a little ) bit ) )
1857,(ORDER (PIZZAORDER (TOPPING telve hot ) (NOT (TOPPING pizzas ) without ) ) )
1858,(ORDER (PIZZAORDER (NUMBER a ) ) )
1859,(ORDER (PIZZAORDER (SIZE medium ) (TOPPING olives ) (TOPPING onions ) (TOPPING pesto ) ) )
1860,(ORDER (PIZZAORDER (NUMBER a ) (STYLE thin ) (TOPPING chicken ) (TOPPING artichokes ) ) (DRINKORDER (NUMBER a ) (SIZE medium ) ) )
1861,(ORDER (PIZZAORDER (TOPPING with bell ) (TOPPING peppers ) ) )
1862,(ORDER (PIZZAORDER (TOPPING large-size caramelized ) ) (PIZZAORDER (STYLE pizzas one ) (STYLE large new ) ) (DRINKORDER (NUMBER pizza ) (DRINKTYPE and ) (DRINKTYPE two Flavored ) ) (DRINKTYPE water ) )
1863,(ORDER (PIZZAORDER (NUMBER five ) ) (DRINKORDER (DRINKTYPE and ) (DRINKTYPE one ) coke ) )
1864,(ORDER (PIZZAORDER (SIZE 1 ) (SIZE personal ) (TOPPING peas ) ) )
1865,(ORDER (PIZZAORDER (NUMBER a ) (SIZE extra large ) (TOPPING ham ) (TOPPING pepperoni but ) ) )
1866,(ORDER (PIZZAORDER (NUMBER a ) (SIZE exta ) (TOPPING with ) (TOPPING and ) ) (NOT (TOPPING mushrooms ) ) )
1867,(ORDER (PIZZAORDER (STYLE a ) ) )
1868,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) ) (PIZZAORDER (COMPLEX_TOPPING (QUANTITY like ) (TOPPING prosciutto bbq sauce ) ) (TOPPING alfredo ) ) )
1869,(ORDER (PIZZAORDER (SIZE medium ) (TOPPING chicken ) (TOPPING pineapple ) (TOPPING bacon plus a litle ) ) (PIZZAORDER (DRINKTYPE and 12 ) ) (DRINKTYPE Smooties ) )
1870,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (TOPPING beef ) (TOPPING red onions ) (NOT (TOPPING not ) ) ) )
1871,(ORDER (PIZZAORDER (NUMBER four ) (SIZE large ) ) (PIZZAORDER (NUMBER two ) (SIZE large ) (STYLE the ) (TOPPING veggies except ) (TOPPING chicken and banana ) ) )
1872,(ORDER (DRINKORDER (DRINKTYPE a ) (DRINKTYPE a diet ) ) (DRINKORDER (NUMBER and ) (CONTAINERTYPE three ) ) )
1873,(ORDER (PIZZAORDER (TOPPING 4 ) ) (PIZZAORDER (NOT (TOPPING pizzas ) (NOT (TOPPING with ) no ) ) ) )
1874,(ORDER (PIZZAORDER (NUMBER a ) ) (PIZZAORDER (NOT (TOPPING are vegan pepperoni ) (TOPPING as ) (TOPPING fontina ) ) ) )
1875,(ORDER (PIZZAORDER (TOPPING i'll ) (STYLE just ) ) (PIZZAORDER (NUMBER one ) (TOPPING with ) ) (PIZZAORDER (TOPPING and ) green ) (PIZZAORDER (NUMBER and ) (STYLE a ) (TOPPING pizza ) (TOPPING with ) (TOPPING sausage ) ) (DRINKORDER (DRINKTYPE and ) (DRINKTYPE two ) (NOT (TOPPING large ) ) ) )
1876,(ORDER (PIZZAORDER (SIZE medium ) (COMPLEX_TOPPING (QUANTITY with ) (TOPPING a drizzle ) ) (NUMBER and ) ) )
1877,(ORDER (DRINKORDER (NUMBER coca-colas ) (DRINKTYPE and then five medium-sized diet ) cokes ) )
1878,(ORDER (PIZZAORDER (STYLE a ) (STYLE medium-sized ) ) (PIZZAORDER (STYLE the ) ) )
1879,(ORDER (PIZZAORDER (STYLE having a ) (TOPPING medium-ize ) (TOPPING with ) (NOT (TOPPING and no ) matball ) ) )
1880,(ORDER (PIZZAORDER (NUMBER a ) ) (PIZZAORDER (TOPPING with ) (TOPPING and ) (NOT (TOPPING no ) ) ) )
1881,(ORDER (PIZZAORDER (TOPPING pizza ) ) (TOPPING with ) )
1882,(ORDER (PIZZAORDER (NUMBER a ) (SIZE personal ) (TOPPING meat ) (STYLE lovers ) (TOPPING green olives ) ) )
1883,(ORDER (PIZZAORDER (NUMBER a ) (SIZE extra large ) (TOPPING chcago style red ) (TOPPING and ) (NUMBER pie ) ) )
1884,(ORDER (PIZZAORDER (STYLE for ) (TOPPING with thin ) (TOPPING and red ) ) )
1885,(ORDER (PIZZAORDER (NUMBER order ) (SIZE a ) (TOPPING with sriracha ) (TOPPING and ) (DRINKTYPE i ) do ) )
1886,(ORDER (PIZZAORDER (TOPPING pies ) (TOPPING with ) ) (PIZZAORDER (TOPPING and ) ) )
1887,(ORDER (PIZZAORDER (NUMBER a ) (NOT (TOPPING toppings ) (TOPPING goat cheese roasted red ) (TOPPING and might ) ) (NOT (TOPPING go (NOT (STYLE too ) ) ) ) ) )
1888,(ORDER (PIZZAORDER (TOPPING with bbq ) (TOPPING chicken ) (NOT (TOPPING no garlic ) ) ) )
1889,(ORDER (PIZZAORDER (TOPPING pizzas ) (TOPPING with ) (DRINKTYPE peppers ) ) )
1890,(ORDER (PIZZAORDER (NUMBER a ) (SIZE a ) (STYLE rizzle ) (TOPPING with ) (TOPPING bacon pickld ) (TOPPING and a ) ) )
1891,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY pizza with ) (TOPPING a ) ) (TOPPING of ) (TOPPING tuna and ) ) )
1892,(ORDER (PIZZAORDER (STYLE large all the ) (QUANTITY pizza ) (STYLE with ) (DRINKORDER a ) ) )
1893,(ORDER (PIZZAORDER (NUMBER a ) (STYLE veggie ) (COMPLEX_TOPPING (QUANTITY a ) (TOPPING drizzle bay leaves ) ) (NOT (TOPPING pesto ) ) ) )
1894,(ORDER (PIZZAORDER (NUMBER ice ) ) (NOT (TOPPING sugar (PIZZAORDER six ) ) (DRINKORDER (DRINKTYPE and ) (DRINKTYPE five ) (DRINKTYPE xl diet cokes ) ) ) )
1895,(ORDER (PIZZAORDER (STYLE my a ) (TOPPING i'd ) (TOPPING light ) ) (TOPPING as (TOPPING well as ) ) (NOT (STYLE but ) ) )
1896,(ORDER (DRINKORDER (NUMBER a ) (DRINKTYPE dr eppers six ) ) (DRINKORDER (DRINKTYPE and ) (CONTAINERTYPE a ) ) )
1897,(ORDER (PIZZAORDER (NUMBER adding ) (COMPLEX_TOPPING (QUANTITY with ) (TOPPING a drizzle green ) ) ) (PIZZAORDER (TOPPING and ) (TOPPING with ) ) )
1898,(ORDER (DRINKORDER (NUMBER ten ) (DRINKTYPE Mango ) (DRINKTYPE juice ) (DRINKTYPE a ) ) (DRINKORDER (NUMBER and ) (DRINKTYPE five ) (DRINKTYPE large ) ) )
1899,(ORDER (PIZZAORDER (TOPPING with ) (NOT (STYLE but ) ) (NOT (TOPPING without ) ) ) )
1900,(ORDER (PIZZAORDER (TOPPING tuna ) (TOPPING lemon ) (NOT (TOPPING olives ) ) ) )
1901,(ORDER (PIZZAORDER (TOPPING with ) ) )
1902,(ORDER (PIZZAORDER (TOPPING meium-size pan red ) ) )
1903,(ORDER (PIZZAORDER (STYLE with ) (TOPPING pizza ) (TOPPING with ) (NOT (TOPPING and ) (NOT (TOPPING no ) peppers ) ) ) )
1904,(ORDER (PIZZAORDER (TOPPING red onion roasted red peppers ) (QUANTITY olives ) ) )
1905,(ORDER (PIZZAORDER (SIZE 1 ) (SIZE large ) (TOPPING prosciutto ) (TOPPING ham green peppers ) (TOPPING onions black ) olives (TOPPING a drizzle ) ) (DRINKORDER (COMPLEX_TOPPING (QUANTITY a ) (TOPPING drizzle ) ) ) (DRINKORDER (NUMBER four ) (SIZE large ) (DRINKTYPE Gingerbeer ) ) )
1906,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING xl fontina ) (TOPPING and black ) (QUANTITY with ) (NOT (TOPPING no ) olives ) ) )
1907,(ORDER (PIZZAORDER (NUMBER for ) (SIZE a extra large ) (TOPPING with roasted red ) (TOPPING and ) (NOT (STYLE avoid ) chicago ) ) )
1908,(ORDER (PIZZAORDER (SIZE 8 extra ) (TOPPING with ) ) (DRINKORDER (TOPPING and 8 ) ) )
1909,(ORDER (PIZZAORDER (NUMBER a ) (SIZE size ) (TOPPING pepper olives sausage ) ) )
1910,(ORDER (PIZZAORDER (NUMBER a ) (SIZE extra large ) (TOPPING just ) (TOPPING sun-dried tomatoes ) (TOPPING chicken ) (NOT (TOPPING mushrooms ) ) (NOT (TOPPING please ) ) ) )
1911,(ORDER (PIZZAORDER (SIZE like ) (STYLE a ) (STYLE medium ) (TOPPING with ) light ) )
1912,(ORDER (PIZZAORDER (STYLE the ) ) (PIZZAORDER (NOT (TOPPING want are ) (STYLE and ) ) (STYLE popp ) ) )
1913,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with ) (TOPPING sauce ) (NOT (TOPPING no mushrooms ) ) ) )
1914,(ORDER (PIZZAORDER (TOPPING with ) red ) )
1915,(ORDER (PIZZAORDER (STYLE let's go ) (NUMBER is ) (TOPPING with heavy on red ) (NOT (TOPPING and without ) mushrooms ) ) )
1916,(ORDER (PIZZAORDER (NOT (TOPPING please make ) ) (STYLE with (PIZZAORDER on it ) (PIZZAORDER as ) ) ) )
1917,(ORDER (PIZZAORDER (NUMBER a ) (SIZE personal ) (TOPPING alfredo chicken ) (TOPPING gound ) (NOT (TOPPING without peppers ) ) ) )
1918,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING with ) ) (TOPPING smokd ) )
1919,(ORDER (PIZZAORDER (TOPPING lage ) (TOPPING pizza ) (TOPPING with ) (NOT (TOPPING no ) pineapples ) ) )
1920,(ORDER (PIZZAORDER (STYLE have ) (STYLE a ) (TOPPING along with ) (TOPPING balsamc glaze ) ) )
1921,(ORDER (PIZZAORDER (STYLE 8 ) (TOPPING with ) (TOPPING and ) ) )
1922,(ORDER (PIZZAORDER (STYLE get ) (PIZZAORDER a ) (TOPPING with ) (TOPPING and ) (DRINKTYPE and ) (NOT (STYLE all ) ) (DRINKTYPE the ) veggies ) )
1923,(ORDER (PIZZAORDER (NUMBER four ) (SIZE extra large ) (TOPPING spinach roasted garlic ) ) )
1924,(ORDER (PIZZAORDER (NUMBER a ) (TOPPING ricotta cheese ) (TOPPING yellow peppers ) (NOT (TOPPING parsley ) ) ) )
1925,(ORDER (PIZZAORDER (NUMBER a ) (NOT (TOPPING stuffed ) (TOPPING feta cheese ) ) ) )
1926,(ORDER (PIZZAORDER (STYLE this ) (TOPPING with ) kimchi ) )
1927,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY get ) (TOPPING a ) ) (TOPPING tomato ) ) (TOPPING sauce ) )
1928,(ORDER (PIZZAORDER (QUANTITY with ) (SIZE large ) (TOPPING size ) (TOPPING with ) (TOPPING and thin ) ) )
1929,(ORDER (PIZZAORDER (NUMBER a ) ) (TOPPING xl ) (DRINKORDER (QUANTITY with a ) (CONTAINERTYPE large cherry pepsi ) ) )
1930,(ORDER (PIZZAORDER (STYLE up 1 ) (NUMBER pizza ) (TOPPING with ) (STYLE two large ) ) (CONTAINERTYPE veggies ) )
1931,(ORDER (PIZZAORDER (NUMBER a ) (SIZE lunch ) (TOPPING tuna ) (TOPPING buffalo sauce ) ) )
1932,(ORDER (PIZZAORDER (NUMBER a ) (SIZE small ) (TOPPING chicken ) (NOT (TOPPING the ) mushrooms ) ) )
1933,(ORDER (PIZZAORDER (NUMBER a ) (SIZE lunch ) (TOPPING beef hummus ) ) )
1934,(ORDER (PIZZAORDER (TOPPING i'll ) ) (PIZZAORDER (SIZE additional ) (SIZE large ) ) (PIZZAORDER (NUMBER a ) (STYLE medium ) (TOPPING with ) ) (TOPPING additional (NUMBER and ) (NUMBER four ) (DRINKTYPE large ) ) )
1935,(ORDER (PIZZAORDER (STYLE get ) (TOPPING pizzas ) (TOPPING with ) (TOPPING meatball and ) ) )
1936,(ORDER (PIZZAORDER (STYLE a ) (NOT (TOPPING for ) ) ) )
1937,(ORDER (PIZZAORDER (COMPLEX_TOPPING (QUANTITY want ) (TOPPING a lage ) ) (NOT (STYLE pizza ) ) (STYLE with ) (NOT (TOPPING no ) ) ) )
1938,(ORDER (PIZZAORDER (TOPPING peppers ) (TOPPING bacon ) (NOT (TOPPING olives ) ) ) )
1939,(ORDER (PIZZAORDER (STYLE with a ) ) (PIZZAORDER (TOPPING pizza ) (TOPPING along with ) (TOPPING pne ) ) (NOT (STYLE but (PIZZAORDER avoid ) ) (NOT (TOPPING bacon ) ) ) )
1940,(ORDER (DRINKORDER (NUMBER a ) (DRINKTYPE coke ) (DRINKTYPE and ) (CONTAINERTYPE a diet ) ) )
1941,(ORDER (PIZZAORDER (NUMBER a ) (SIZE medium ) (STYLE lamb veggies ) (NOT (TOPPING no ) ) (NOT (TOPPING pepperoni ) ) ) )
1942,(ORDER (PIZZAORDER (NUMBER like ) (STYLE a ) ) (PIZZAORDER (TOPPING and ) (NOT (STYLE absolutely ) (NOT (STYLE make it ) stffed ) ) ) )
1943,(ORDER (PIZZAORDER (NUMBER a ) (SIZE extra large ) (TOPPING hamburger ) (TOPPING pesto ) (NOT (TOPPING pepperoni ) ) ) )
1944,(ORDER (PIZZAORDER (TOPPING red onions ) ) (STYLE fourteen (CONTAINERTYPE one ) ) )
1945,(ORDER (DRINKORDER (NOT (STYLE 5 ) (DRINKTYPE sprite ) (DRINKTYPE six ) (STYLE medium ) (DRINKTYPE sweetened ) dit (DRINKORDER sprite five ) (NOT (STYLE medium-sized ) ) ) (DRINKTYPE unsweetened (DRINKTYPE sprite ) (DRINKTYPE and ) (NOT (STYLE two ) medium ) (DRINKTYPE unsweetened dit ) ) (DRINKTYPE sprite ) ) )
1946,(ORDER (PIZZAORDER (STYLE get a ) (TOPPING with ) (NOT (TOPPING and ) (NOT (TOPPING no ) onions ) ) ) )
1947,(ORDER (PIZZAORDER (STYLE fouteen ) (STYLE medium-size ) (TOPPING thin crust ) (STYLE pizzas with ) a (DRINKTYPE beer ) (DRINKTYPE and a medium-size ) ) (DRINKTYPE mountain ) )
1948,(ORDER (PIZZAORDER (NUMBER a ) (STYLE lrge ) (COMPLEX_TOPPING (QUANTITY some ) (TOPPING extra bbq ) ) sauce ) )
1949,(ORDER (PIZZAORDER (STYLE with ) (TOPPING pizzas with spicy ) (TOPPING and ) (STYLE on ) (NOT (STYLE the ) ) (PIZZAORDER (STYLE one ) (STYLE large-size ) (TOPPING pizza ) (TOPPING with ) pepperoni ) ) )
1950,(ORDER (PIZZAORDER (NUMBER have ) (STYLE a ) (TOPPING with balsamic ) (TOPPING with ) (NOT (TOPPING without ) mushrooms ) ) )
